303	Birdnesting is a way of living that enables children to remain in the family home and spend time with each parent there. Divorced parents remain in one home while the parents take turns moving in and out based on the parenting plan.
304	Soft launching a relationship means teasing that you're in a relationship without sharing any details—or even, in many cases, your new partner's face.
305	Hogging is a disgusting competition, usually between a group of men that involves going to a house party where participants go with the direct intention of hooking up with the fattest girl at the party.
306	A land acknowledgement or territorial acknowledgement is a formal statement that a public event is taking place on land originally inhabited by indigenous peoples.
307	Sussy baka is a phrase that refers to someone that is a foolish and a suspicious idiot.
308	yt is an abbreviation that refers to white people.
309	Student loan cancellation, if enacted, would be a one-time mechanism to erase student loan debt for current student loan borrowers.
310	Queerbaiting is the incorporation of apparently gay characters or same-sex relationships into a film or other form of media as a means of appealing to gay and bisexual audiences while maintaining ambiguity about the characters' sexuality.
311	Heroyam is part of a salute referring to Ukrainian independence.
312	A pa-c is a certified physician assistant, who is a healthcare professional trained to diagnose and treat illness as well as provide preventive care under physician supervision.
313	Fatphobic describes having negative attitudes and stereotypes surrounding and attached to larger bodies.
314	Cishets means that a person is both cisgender and heterosexual. A cishet person identifies with the gender they were assigned at birth, and they choose romantic partners of the opposite sex.
315	Business-to-administration (B2A) refers to all transactions between companies and public administrations or government agencies.
316	High-risk refers to individuals who are at risk of developing dangerous symptoms of COVID-19.
317	An Instagrammer is someone who gets on Instagram.
318	A werebear is a shapeshifter who can change between bear and human form.
319	Recomposition is defined as restructuring your body's body fat and lean body mass percentage through diet and exercise.
320	Defunded means a group or organization has been prevented from continuing to receive funds.
321	The Norns are deities in Norse mythology responsible for shaping the course of human destinies.
322	Tibs is an Ethiopian dish consisting of stir-fried meat and vegetables.
323	Psilocin is a hallucogenic chemical that occurs in magic mushrooms.
324	A subathon is a type of livestream where a streamer sets a goal of getting a certain number of subscriptions in a fixed time period.
325	The Ktuner is a device that hooks into you car's port to download different programs in your ECU to give it more performance.
326	Disinformation is false information which is intended to mislead, especially propaganda issued by a government organization to a rival power or the media.
327	blm is a movement and phrase meaning "black lives matter" that advocates against police brutality and anti-black racism.
328	Handwashing, also known as hand hygiene, is the act of cleaning one's hands with soap or handwash and water to remove viruses/bacteria/microorganisms, dirt, grease, or other harmful and unwanted substances stuck to the hands.
329	Sheeee is another way to say damn.
330	Oligarchs refer to the business leades of the former Soviet republics who rapidly accumulated wealth in the 1990s via the Russian privatisation that followed the dissolution of the Soviet Union.
331	Nunbers is a typo of the word number.
332	Florona is apparently the name given to the condition when a patient contracts both Covid-19 and Influenza.
333	A midlander is a native or inhabitant of the Midlands of England.
334	mbn is an acronym that means "must be nice".
335	wcq is an acronym that refers to the world cup qualification tournament.
336	Spirted is a typo of the word spirited and means full of energy, enthusiasm, and determination.
337	nlg is an acronym that means "natural language generation".
338	Cov2 is a positive-sense single-stranded RNA virus that is contagious in humans.
339	Slowed is a style of music where the song's tempo is slowed and has a large amount of reverb added to the song.
340	Volatility is liability to change rapidly and unpredictably, especially for the worse, referring to stock prices during the pandemic.
341	Doubling means becoming twice as much or as many, referring to COVID-19 cases.
342	NVMe (nonvolatile memory express) is a new storage access and transport protocol for  solid-state drives that delivers the highest throughput and fastest response times yet for all types of enterprise workloads.
343	A dupe is an abbreviation of the word "duplicate".
344	Covishield is a vaccine for the prevention of COVID-19.
345	A civet is a slender nocturnal carnivorous mammal with a barred and spotted coat and well-developed anal scent glands, native to Africa and Asia.
346	QNTM is an abbreviation of the word "quantum" that refers to quantum computers.
347	Fie is an abbrevation of the word fire and is usually used to compliment something.
348	Bougie relates to or is characteristic of a person who indulges in some of the luxuries and comforts of a fancy lifestyle.
349	A kwh is a kilowatt-hour which is the energy delivered by one kilowatt of power for one hour.
350	Projekt is an alternate spelling of the word project.
351	Streamables are tools to share, upload, and edit videos and livestreams.
352	Unseelie refers to evil malevolent fairies.
353	A copypasta is a block of text copied and pasted to the internet and social media.
354	TCG is an acronym for "trading card game."
355	Boober can refer to someone who is a fan of breasts or be used as a nickname for a person or pet.
356	An overshirt is a shirt usually worn over another shirt without being tucked in.
357	Bucked is used in an idiom that describes the process of becoming encouraged, reinvigorated, or cheerful.
358	An expurgation of a work is a form of censorship that involves purging anything deemed noxious or offensive from an artistic work or other type of writing or media.
359	Nimby'ism is a movement where people are opposed to having something be built or done near where they live, even though it is a necessity and does need to be built somewhere.
360	Terpy is slang for terpenes and describes someone who smokes thc often.
361	Ticktoker is someone who uses the social media service TikTok, especially someone who shares short videos they have made, often of themselves doing an activity and including music.
362	Unsleeping means not sleeping.
363	Badussy is a slang term that combines the words "butt," "dick" and "pussy".
364	Comphet stands for compulsory heterosexuality and is the theory that heterosexuality is assumed and enforced upon people by a patriarchal and heteronormative society.
365	Satiety is the feeling or state of being sated.
366	Gothicutie is a combination of the words gothic and cutie and defines a clothing style.
367	Sepratist is a mispelling of the word "separatist" and refers to rebels who want to form a new government in a region, like in Ukraine.
368	Hateth is an archaic form of the word "hate."
369	Narp is an acronym for "non-athletic regular person" which describes college students that are not in D1 athletics.
370	Haptics are technologies that can create an experience of touch by applying forces, vibrations, or motions to the user.
371	The mindset that any dream and goal can be achieved by putting 110% effort, working hard, and giving all you have in something to make money.
372	A streamer is a type of influencer who broadcasts themselves online through a live stream to an audience.
373	Cocsa is an acronym that stands for "child on child sexual abuse."
374	Automated machine learning (AutoML) is the process of applying machine learning (ML) models to real-world problems using automation.
375	Undoctured is a misspelling of the word "undoctored" and often refers to unedited footage like bodycam footage from the police.
376	A person who makes YouTube videos using Gacha games like Gacha life.
377	Bogos refer to sales deals is an acronym for "buy one get one free".
378	Swissmas is a combination of the word Christmass and Swiss and refers to Christmas in Switzerland.
379	Floofy means feathery, puffy, and light.
380	Touchless relates to technology that is operated by means of gestures rather than by touching a control or interface.
381	A health professional (usually nurse) who takes on some of the roles traditionally performed by the doctor.
382	Lionesses refer to the English female soccer team.
383	Whipped is a relationship term that describes when someone lets their romantic partner have a great deal of control over what they do, where they go, etc.
384	Zerocarb refers to a diet which limits carbohydrates like grains and starchy vegetables.
385	A mechagnome is a mechanical gnome which is present in fantasy games.
386	Raddle means to mark or paint with raddle, or red ocher.
387	Lollys is short for lolipops.
388	Testing is the action or process of testing or checking someone or something, often referencing testing for presence of the COVID-19 virus.
389	Bioactive means that a substance has a biological effect.
390	Peped is  a popular way of expressing approval of the music which is being played, or expressing joy on livestream platforms.
391	psyop are military operations usually aimed at influencing the enemy's state of mind through noncombative means such as the distribution of information.
392	Overreacting means to respond more emotionally or forcibly than is justified, which was used often at the beginning of the pandemic.
393	Vaccinators are people who gives injections of a vaccine to people.
394	Deferral is a postponement of an action or event, which occurred with tax and payment deadlines during the first months of the COVID-19 pandemic.
395	Mansplaining is the explanation of something by a man, typically to a woman, in a manner regarded as condescending or patronizing.
396	Inbred means that someone's parents are related and is often used as an insult to call someone stupid online.
397	BLW is an approach to adding complementary foods to a baby's diet of breast milk or formula.
398	The Omnicrom variant is a variant of the COVID-19 virus.
399	Nonce is slang for a rapist or child molester; a sexual offender.
400	OSDD (Other specified dissociative disorder) is a mental health diagnosis for pathological dissociation that matches the DSM-5 criteria for a dissociative disorder, but does not fit the full criteria for any of the specifically identified subtypes.
401	A bodycam is a small video camera worn on the body, typically used by police officers to record arrests, evidence from crime scenes, etc.
402	Dreamgender is a xenogender identity in which one is a different gender in their dreams than when they are awake.
403	Phygital is a marketing term that describes blending digital experiences with physical ones.
404	A dosser is a homeless person.
405	A moonlet is a small moon.
406	HSR is an abbreviation for high speed rail.
407	Mandates are official orders or commissions to do something which were used during the pandemic to prevent the spread of COVID-19.
408	Neotrad is someone who believes in old practices and institutions and modifies them to accommodate the modern context.
409	Hellfire is the fire or fires regarded as existing in hell.
410	A bestie means a person's best friend and can be used ironically online.
411	Facepiece is a device that allows exhaled air to leave a respiratory device and prevents outside air from entering through the valve.
412	Ebug means emergency back up goalie in hockey.
413	CBDA is a cannabinoid found in cannabis plants.
414	A tuddy is slang for touchdown in American football.
415	Tawbah is a part of the all compassing mercies of the Most Merciful Lord.
416	A superstonk is a term used to describe the dramatic increase in the stock price of certain publicly-traded companies resulting from retail investors buying stocks heavily on platforms like Robinhood.
417	IRMAA is an amount you may pay in addition to your Medicare premium if your income is above a certain level.
418	To disassociate means to disconnect mentally from one's thoughts, feelings, memories or sense of identity.
419	EICR stands for 'Electrical Installation Condition Report'. An EICR is when your electrical installations are tested by a 'skilled' person to ensure they are safe and they will not cause any fire risks or electric shocks.
420	Long-term means occurring over or relating to a long period of time and is used to refer to chronic symptoms of patients who contracted COVID-19.
421	BIPOC stands for Black, Indigenous, and people of color.
422	Baldski is a joke word that refers to a bald person.
423	Reaponsible is a misspelling of the word "responsible."
424	WANs are wide area networks, which are computer networks in which the computers connected may be far apart, generally having a radius of half a mile or more.
425	Headscissors is a hold in which a wrestler wraps his or her legs around either side of the opponent's head, crossing them under the opponent's chin, and squeezing.
426	A pretext is an excuse to do something or say something that is not accurate.
427	EtOH is the scientific formula for ethanol alcohol.
428	An RVU, or relative value unit, is a measure of value used in the United States Medicare reimbursement formula for physician services.
429	first-person is used online to refer to a type of video game whose gameplay involves shooting enemies and other targets and in which a player views the action as though through the eyes of the character they are controlling.
430	Grizzles is a misspelling of the word Grizzlies.
431	Ivermectine is a medication that treats some parasitic diseases, and it was falsely believed to cure COVID-19.
432	Hyperpop is a genre of music that is characterised by a maximalist or exaggerated take on popular music, and artists within the genre typically integrate pop and avant-garde sensibilities while drawing on elements commonly found in electronic, hip hop, and dance music
433	Runtz is a hybrid cannabis strain.
434	Hagakure is a practical and spiritual guide for a warrior, drawn from a collection of commentaries by a regional ruler of Japan.
435	Hoarfrost is a grayish-white crystalline deposit of frozen water vapor formed in clear still weather on vegetation, fences, etc.
436	infantilizing means that someone is treating another person as a child or in a way which denies their maturity in age or experience.
437	A bagelry is a place where bagels are made and sold.
438	Demisexual means someone is experiencing sexual feelings and attraction only after developing a close emotional relationship and not on the basis of first impressions, physical characteristics, etc.
439	LGBTA stands for Lesbian, Gay, Bisexual, Transgender, Asexual.
440	A babymomma is the mother of one or more of a man’s children, especially one who is not his wife or current partner.
441	Wdy is an acronym for "why don't you".
442	Unvaccinated means someone is not inoculated with a vaccine to provide immunity against a disease, commonly referenced for the COVID-19 vaccine.
443	A shash is a long piece of ribbon, silk, etc, worn around the waist like a belt or over one shoulder, as a symbol of rank.
444	liming is when people are hanging around, usually in a public place with friends, enjoying the scene.
445	To criminalize means to turn (an activity) into a criminal offense by making it illegal.
446	Asbestosis is a chronic lung condition that is caused by prolonged exposure to high concentrations of asbestos fibers in the air.
447	Restrictions are limiting conditions or measures, especially a legal ones, which were referenced during the COVID-19 pandemic to stop the spread of the disease.
448	Superspreading is the process whereby a person transmits an infectious disease or agent to an unexpectedly or unusually large number of other people.
449	NFTd means to turn something into a non-fungible token to sell online.
450	GOAT'ed means being or considered the greatest of all time.
451	Tourmalated quartz is a type of quartz crystal with long, narrow inclusions of tourmaline.
452	Pesbian is a lesbian who was formerly a lesbian but became a heterosexual after seeing a man.
453	Pfizer+ is a monthly booster subscription program for the COVID-19 vaccine.
454	Pocks is short for a disease that creates bosy pustules, such as chickenpox.
455	Copyrighted means that something is protected by copyright or was taken down for violating copyright laws.
456	EOMM stands for Engagement Optimized Matchmaking Frameworkm which is a way to create games online that optimize player retention.
457	OTS stands for official tournament store.
458	Brainrot is slang for a strong fixation on a particular topic, often a person, hobby, or piece of media.
459	RAADS is a psychological self-rating scale for autism and aspergers.
460	Self-sabotage is when people do (or don't do) things that block their success or prevent them from accomplishing their goals.
461	Intubations are the insertion of a tube into a patient's body, especially that of an artificial ventilation tube into the trachea, which occurred for COVID-19 patients.
462	Wholefood is food that has been processed or refined as little as possible and is free from additives or other artificial substances.
463	TRPG stands for tactical role-playing games.
464	Puffers are warm waist-length or hip-length coats filled with thick soft material sewn into sections, especially one in which the sections look as though they are puffed up.
465	Volumizing refers to a product or styling technique that gives body to hair.
466	Smort is an ironic way of saying smart.
467	Escalatory means to increase, enlarge, or intensify.
468	BFFR stands for be f-cking for real.
469	The hydrosphere refers to all the waters on the earth's surface, such as lakes and seas, and sometimes including water over the earth's surface, such as clouds.
470	A goroutine is a lightweight execution thread in the Go programming language and a function that executes concurrently with the rest of the program.
471	A transmedium is a psychic who is able to cross boundaries between the natural and supernatural worlds.
472	Hyperintensities are area of high intesnity on MRI scans that reflect the existence of lesions on the brain of the individual.
473	Variants are forms or versions of something that differs in some respect from other forms of the same thing or from a standard, such as the COVID-19 virus.
474	FJB is an acronym for "fuck joe biden."
475	Seggs is a covert term for "sex" often used to skirt social media detection or online forum and parental security filters.
476	An agaric is a type of fungus fruiting body characterized by the presence of a pileus that is clearly differentiated from the stipe.
477	Live2d is an animation style that uses grafics software to create real-time 2D animations of characters.
478	The word madge is used online to convey anger or displeasure.
479	A callboy is slang for a male prostitute.
480	The max q, or maximum dynamic pressure, condition is the point when an aerospace vehicle's atmospheric flight reaches the maximum difference between the fluid dynamics total pressure and the ambient static pressure.
481	Thiccest is the superlative for thicc, which is a slang term for a full-figured body, specifically a big butt and curvy waist.
482	Body dysphoria, also referred to as body dysmorphic disorder, is a mental health condition that affects the way you perceive your body.
483	OASI stands for old-age and survivors insurance.
484	Id-10t is a spelling of idiot and is a term often used by technical people to refer to human error.
485	A deathrun is a game where a group of players have to go through a map with various traps along the way.
486	A freshie is short for freshman.
487	Drippage is a cool clothing look or style that is extremely fashionable.
488	A bebecita is a Spanish word that is similar to calling a girl babe, babygirl, baddie, or hottie.
489	A grifter is a person who engages in petty or small-scale swindling.
490	A sortation is the process of sorting or its result.
491	A conservatorship is a court order that appoints someone to oversee the financial affairs of a minor or a person who is incapacitated.
492	NLAW stands for Next-generation Light Anti-tank Weapon.
493	Wimdy is a humorous spelling of the word windy.
494	To deplatform means to prevent (a person holding views regarded as unacceptable or offensive) from contributing to a forum or debate, especially by blocking them on a particular website.
495	A spirometer is an instrument for measuring the air capacity of the lungs, which was commonly used during the COVID-19 pandemic.
496	The term "fit check" is used to request someone to assess your appearance. It is often used in a social media context, when someone is posting a picture of themselves and wants to know what other people think.
497	Systemic means relating to a system, especially as opposed to a particular part. It is often used to describe institutional racism.
498	A nounself is a type of invented gender-neutral pronoun used by some nonbinary and genderqueer people in place of gendered pronouns to express a spiritual or personal connection to a specific concept.
499	Single-use is designed to be used once and then disposed of or destroyed and is used to talk about single-use plastic.
500	FOSSCAD stands for Free Open Source Software & Computer Aided Design and refers to 3d printing with free software and free templates.
501	Enmeshment is a concept in psychology to describe families where personal boundaries are diffused, sub-systems undifferentiated, and over-concern for others leads to a loss of autonomous development.
502	Finsexual is a term for someone who is exclusively attracted to those who are feminine in nature.
503	To swill means to drink (something) greedily or in large quantities.
504	Frownies are patches that target the facial muscles to smooth and lift static wrinkles and expression lines.
505	E-dating is the Internet equivalent of a date; the process of getting to know someone, with a view to romance, via instant messages or other computerized communication.
506	In popular slang, fullsend has the sense of “intense,” “hardcore,” or “without regard to consequences.  If you do something full send, especially in extreme sports, you're doing it it full-throttle and with 100% commitment—even if you end up failing.
507	Preregister means to register in advance.
508	Transitory means not permanent and was referenced to the rising inflation in the US in 2022.
509	Longwear are makeup products made with different formulas to help keep the makeup product long-lasting.
510	A bot is slang for robot and is used when someone is acting dumb or playing poorly in a game.
511	If something you have paid for is refundable, you can get your money back if you are not satisfied with it or if you are unable to use it
512	Nonwoven fabric is a fabric-like material made from staple fibre and long fibres, bonded together by chemical, mechanical, heat or solvent treatment, and it was used as mask fabric during the pandemic.
513	Infinitude is the state or quality of being infinite or having no limit.
514	Genderfaun refers to someone with a fluid gender that is never feminine, female, or female aligned.
515	Birthrights are particular rights of possession or privilege one has from birth, especially as an eldest child.
516	Swatters are people who call an emergency law enforcement response against a target victim under false pretenses.
517	A tradwife in recent Western culture, typically denotes a woman who believes in and practices traditional sex roles and marriages.
518	Beneficiaries are people who derive advantage from something, especially a trust, will, or life insurance policy.
519	A shacket is a jacket in the style of a shirt, or a thick shirt worn as a jacket.
520	Toxic means negative, destructive, or ruinous.
521	Jutsu means technique, method, spell, skill or trick.
522	Yapped means to talk at length in an irritating manner.
523	Long-haulers are patients with long COVID that can experience an assortment of symptoms or long term health issues that can last weeks or months.
524	Derangements are mental disorders or serious mental disturbances.
525	A genre of video games that possess some, but not all, elements of roguelikes, such as procedurally generated levels.
526	An e-girl is a girl found on the internet playing video games.
527	Soulbind is a gaming term where player characters can bind their soul to certain items to gain extra traits or keep it rforever.
528	WIBTA stands for "Would I be the asshole".
529	A webseries is a series of scripted or non-scripted online videos, generally in episodic form, released on the Internet.
530	LWA stands for "lost wages assistance" and refers to stimulus checks during the pandemic.
531	Antitrans is defined as transphobia, which is the negative attitude, feeling, or action towards transgender people.
532	A chronotype is a person's natural inclination with regard to the times of day when they prefer to sleep or when they are most alert or energetic.
533	Blood-borne means carried or transmitted by the blood.
534	A bloke is slang for a man.
535	Meowdy is a joke that is a greeting used by cats.
536	Weirding means inducing a sense of disbelief or alienation in someone.
537	Anti-racism is the policy or practice of opposing racism and promoting racial equality.
538	A todger is slang for a penis.
539	Uninviting means not pleasant or appealing.
540	WTV means whatever.
541	OMDS is slang for oh my days.
542	A weald is is a heavily wooded area like a forest.
543	Downbad is the feeling of being so attracted to someone.
544	Kettling is the confinement by police of a group of demonstrators or protesters in a small area, as a method of crowd control.
545	A microgrowery is a farm that engages in the cultivation of cannabis in the smallest space possible.
546	Transmigrates mean for the soul to pass into a different body after death.
547	To screenrecord is to record what is occurring on your computer screen.
548	DBT stands for dialectical behavior therapy and is an evidence-based psychotherapy that began with efforts to treat personality disorders and interpersonal conflicts.
549	Slangy means using or denoting slang.
550	Findom is a fetish lifestyle activity in which a submissive is required to give gifts or money to a dominant.
551	Vibing means to have a good time and feeling with something/someone.
552	Groypers are white nationalist and far-right activists, provocateurs and internet trolls who are notable for their attempts to introduce far-right politics into mainstream conservatism in the United States
553	Mid means below average or low quality and can be used to describe people or other things.
554	Whiteness means the fact or state of belonging to a human group having light-colored skin.
555	Sociosexuality is the individual difference in the willingness to engage in sexual activity outside of a committed relationship.
556	Tusi is a phonetic translation of "2C," a series of psychedelic drugs. The concoction is also sometimes referred to as "pink cocaine" as it typically comes in the form of pink powder.
557	Slurs are words expressing a negative or a disrespectful connotation, a low opinion, or a lack of respect toward someone or something.
558	Shrimple is a joke spelling that combines the words shrimp and simple and used in place of the word simple.
559	Oppar is a term used in K-pop (Korean pop music) to refer to an older male who is respected and admired.
560	Slayyyy is a slang term used to express excitement and approval over someone else's action or appearance.
561	PAPR stands for a powered air-purifying respirator that is a type of respirator used to safeguard workers against contaminated air.
562	Antifascist are supporters of a political movement in opposition to fascist ideologies, groups and individuals.
563	Jobkeeper is a wage subsidy program to support employees and businesses during the COVID-19 pandemic.
564	To upskill means to teach (an employee) additional skills.
565	Boyflux is a subset of genderflux in which one feels fluctuating intensities of manhood. It is a category whereby someone has a male identity most of the time, but also experiences varying degrees of maleness or masculinity.
566	Permitless refers to the the right to carry a concealed handgun without a required permit.
567	D-bags are short for douchebags and used as an insult.
568	Disinflation is the reduction in the rate of inflation, or the increase in general price level of goods and services.
569	CBT-I stands for cognitive behavioral therapy for insomnia, which is a technique for treating insomnia without medications.
570	Rushium is an imaginary drug that provides an experimental new time therapy treatment by affecting your perception.
571	GGL stands for google.
572	Tierlists are concepts originating in video game culture where in-game items or other things are subjectively ranked by their respective viability as part of a list.
573	Baizuo is a derogatory Chinese neologism used to refer to Western liberals and leftists and to their values, especially in relation to refugee issues and social problems.
574	Gaiters are neckwear, enlarged collars of garments, that are worn around the neck for warmth.
575	To unpair means to disconnect (a pair of networked devices or one member of such a pair) by removing an established connection.
576	A waterblock is a component used for liquid cooling inside a computer.
577	IVR stands for interactive voice response, which is a technology that allows telephone users to interact with a computer-operated telephone system through the use of voice and DTMF tones input with a keypad.
578	An allowlist is a directory of specific elements that are allowed, e.g. email addresses, IP addresses or URLs etc.
579	v-tubers are online entertainers who use a virtual avatar generated using computer graphics.
580	Deathfog is a video game concept that is an extremely toxic substance or fog that is capable of devastating organic life on contact.
581	Sussus is short for suspicious.
582	A chonker is a fat cat or animal.
583	A squatted truck is essentially a pickup truck with a lift kit fitted on the front end while the rear end stays at stock–or even lowered–ride height.
584	Bookish means devoted to reading and studying rather than worldly interests.
585	Being hyperlexic is having advanced and unexpected reading skills and abilities in children way beyond their chronological age.
586	Languishing is a sense of stagnation and emptiness that was a prevalent feeling during the COVID-19 pandemic during lockdown.
587	A pickmeisha is a woman consumed with landing a man and making excuses for bad behavior because men are men. She’s a woman who will put other women down to “prove herself” worthy of the patriarchy.
588	The Herman Cain Award is an ironic award given to people who expressed hesitancy toward COVID-19 vaccines or face masks, who later died from COVID-19 or its complications.
589	Pre-training a neural network refers to first training a model on one task or dataset to initialize its weights.
590	Plumping means becoming rounder and fatter.
591	Drippy means having a cool clothing style and being cool or awesome.
592	Breathings is the process of moving air into and from the lungs to facilitate gas exchange with the internal environment, mostly to flush out carbon dioxide and bring in oxygen.
593	Pre-pandemic means before a pandemic and refers to the time before COVID-19 pandemic.
594	To dissociate means to disconnect from one's thoughts, feelings, memories or sense of identity.
595	NSBM stands for national socialist black metal which is a political movement and subgenre within the black metal music scene that promotes neo-Nazism, neo-fascism, and white supremacist ideologies.
596	Being blackpilled means that someone has decided that nothing matters and there is nothing they can do that will change anything. This depraves them of all positive thought and makes them want to get some sort of meaning out of life.
597	A bigspin is to win a large cash prize from a spinning lottery machine.
598	Libleft is short for libertarian left. Libleft supporters and followers believe in reduced government, social progressivism, and left wing economic systems.
599	Metapets are virtual pets that have an avatar and exist in the metaverse.
600	Antiblackness refers to actions or behaviors that minimize, marginalize or devalue the full participation of Black people in life.
601	A cupiosexual is an individual who does not experience sexual desire, but still wants a sexual relationship.
602	Adult-use is a term used to describe cannabis that can be grown, purchased, and consumed by people 21 years old and up in a legal state.
603	Covid is an infectious disease caused by the SARS-CoV-2 virus.
604	Cannabigerol (CBG) is a type of cannabinoid found in the cannabis plant.
605	Teargas is gas that causes severe irritation to the eyes, chiefly used in riot control to force crowds to disperse.
606	Ogz is slang for originals and refers to friends people that you have known the longest.
607	Ticktock is a type of short video that was popularized by the app tiktok.
608	Donning means putting on an item of clothing and has been commonly used to describe putting on protective equipment during the COVID-19 pandemic.
609	Godroll is a gaming term that refers to when someone gets the best randomly rolled perks and stats on a weapon or item in a game.
610	A super-spreader is a person who transmits an infectious disease or agent to an unexpectedly or unusually large number of other people.
611	Gasoil is a type of fuel oil distilled from petroleum.
612	Splooting is slang for the pose an animal, especially dogs, cats, and other four-legged pets, makes when it lies on its stomach with its hind legs stretched out back and flat.
613	Longcovid is broadly defined as signs, symptoms, and conditions that continue or develop after acute COVID-19 infection.
614	Quarantine is a state, period, or place of isolation in which people or animals that may have been exposed to infectious disease are placed and was commonly used to talk about lockdowns during the COVID-19 pandemic.
615	A cusper is a person born near the end of one generation and the beginning of another.
616	Lewdity is dressing in a way that does not actually reveal anything but at a distance gives the impression that it might.
617	Miniled describes the latest technology in TV displays that uses a smaller LED chip to produce the same brightness as a larger chip.
618	Androsexual refers to a person who, regardless of their gender identity, is sexually or romantically attracted to masculinity.
619	Covid-20 describes the coronavirus disease that emerged in 2019 and 2020 that became a global health problem.
620	Interfacing is a woven or non-woven fabric that is used to stiffen certain areas of garments and sewing projects.
621	Detangling means removing tangles from (hair).
622	JWT is short for JSON Web Token, which is a proposed Internet standard for creating data with optional signature and optional encryption whose payload holds JSON that asserts some number of claims.
623	Sheesh is slang to describe disbelief, surprise or excitement.
624	Problematic is used online as slang to describe someone who's said or done things that might be considered sexist, racist, or otherwise offensive to a group of individuals.
625	Twunk is a slang term combining twink and hunk, which descries a gay man who has a bigger, stronger build than a twink but is not quite as big as a bodybuilder.
626	6-piece is used to refer to fast food meal options where you can get 6 items of something like chicken.
627	A mask mandate is a law that requires the usage of face masks in public to lessen the transmission of COVID-19 during the pandemic.
628	Manifestation is a term used by subliminal users meaning to hope for a desire until it comes true using the law of attraction.
629	HyFlex combines the terms “hybrid” and “flexible.” Hybrid learning refers to learning that integrates complementary face-to-face (synchronous) and online learning (asynchronous) experiences in service of intended learning objectives.
630	Gatekeeping is defined as when someone takes it upon themselves to decide who does or does not have access or rights to a community or identity.
631	Tenkeyless refers to a computer keyboard that does not have a number pad.
632	An undercoat is a coat or jacket worn under another.
633	To deshed is to engage in the process of removing hair from your pet's undercoat.
634	Tism is slang to refer to someone who exhibits signs or symptoms of autism.
635	Fullstack refers to the entire depth of a computer system application, and full stack developers straddle two separate web development domains: the front end and the back end.
636	An infohazard  is a risk that arises from the dissemination of information that may cause harm or enable some agent to cause harm.
637	An antimasker is a person who resists wearing a mask over the nose and mouth to protect themselves and others from infection, or who opposes the mandatory wearing of such masks, as during the COVID-19 pandemic.
638	A softboy is a man acts tender and emotional to get women to date him.
639	Ungentlemanly means not appropriate to or behaving like a gentleman.
640	Lizard brain refers to the part of the brain to which primitive, nonrational, or self-interested behavior is attributed.
641	Isekai'ed is fandom slang which refers to the act of being transpoted into an alternate world from another dimension.
642	Trollbaiting describe when an internet user who knowingly invites the hatred of a highly reactionary group of trolls.
643	Crypto-fascists are secret supporters or admirers of fascism or trends close to the ideology.
644	An anti is someone who enjoys writing, discussing or in some cases making derivative works about a piece of media, but solely for the purpose of railing against or parodying it.
645	Real is used in online slang to describe something that is genuine or truthful.
646	Fearmongering is the action of deliberately arousing public fear or alarm about a particular issue.
647	Doomposters are people that continually comment on Internet news with extreme pessimism and expecting the worst outcome possible.
648	A gigachad is a slang term used to describe someone who is extremely physically attractive and muscular.
649	Maidenless is online slang to refer to someone who has never been in a relationship and is single.
650	Unnegative means not negative.
651	Hypermelodicism means an extreme focus on the development of melody.
652	Hypertreated means extremely treated, such as in the context of a synthetically crafted voice.
653	A megafandom is an extremely large group of fans of a particular person, team, fictional series.
654	Overvaccinate means to continuously vaccinate a population or someone, to the point of excessiveness.
655	Nonconstructors refer to people who do not create crossword puzzles.
656	Refinedness is the state of being refined for a person or character.
657	Throupling means to be in a committed relationship consisting of three people.
658	Oblivionaires refer to billionaires who choose to be blind to the disparity and inequality that his or her wealth is creating.
659	Meatheadedness refers to the state of being a simpleton or idiot.
660	Baloneyvirus refers to a fake virus or disease.
661	Underproofing in baking means that the dough is not allowed to rest and rise an adequate amount of time before baking.
662	Bachelorex is a gender-neutral term to replace bachelor and bachelorette.
663	Choclified is to make something into chocolate.
664	Depacakgers are robots that filter plastic waste from food waste.
665	Confederatized means to become like the Confederacy of the US south.
666	Osmocosm defines the world of smells.
667	Cryptodiversification is the process of diversifying crypto assets to protect against potential risk and market volatility.
668	Ruffleable refers to the ability of being angered.
669	Invalidators are people that invalidate or dismiss something.
670	Averteth is an archaic term for the word avert.
671	Potatogeddon is a combination of the words armageddon and potato and refer to a phenomena of low potato supplies or high prices of potatoes.
672	Babyphobes and people that are scared or hate babies.
673	Superpersonalized means that something is extremely and specifically tailored to one's personal preferences.
674	Millionish means around a million or so.
675	Redisenfranchises means to deprive someone or a group of people of a right or privilege again.
676	Macroinfluencer is a social media creator that has more than 100,000 followers and at least a 3% engagement rate.
677	Solarpunk is a subgenre of speculative fiction and a collectivistic social movement that envisions the progression of technology alongside the environment.
678	Zompoc is short for zombie apocalypse, which is a genre of fiction in which society collapses due to overwhelming swarms of zombies
679	Unpantsing means to undress your pants.
680	Goofballism is a movement or belief of being silly or stupid.
681	Outpartisans are people that are in a different political party.
682	Overfearing means to have an exaggerated amount of fear to something, which is often unwarranted.
683	Throuplehood is the state of being in a committed relationship consisting of three people.
684	Disavowers are people that deny any responsibility or support for something.
685	Hyperaccountability is an extreme amount of accountability over one's actions and a focus on the impact of someone's actions.
686	Oversurveillance is an extreme amount of surveillance over a group of people or someone.
